,scores,labels
95,1.2472909688949585,0
96,0.8690260052680969,0
97,0.8564051389694214,0
98,0.8547003865242004,0
99,0.8148449659347534,0
100,0.87066650390625,0
101,0.7804263234138489,0
102,0.6975083947181702,0
103,0.9750754833221436,0
104,0.9315770864486694,0
105,0.8011063933372498,0
106,1.0030022859573364,0
107,0.804901659488678,0
108,1.4298526048660278,0
109,0.9776374697685242,0
110,1.3910530805587769,0
111,1.0139585733413696,0
112,1.1034239530563354,0
113,0.9640491008758545,0
114,1.5013582706451416,0
115,0.9850751161575317,0
116,1.6044751405715942,0
117,0.8084630966186523,0
118,1.0036522150039673,0
119,0.999839186668396,0
120,0.8997909426689148,0
121,0.948073148727417,0
122,0.9821456074714661,0
123,1.0483052730560303,0
124,1.387033224105835,0
125,1.6754287481307983,0
126,1.5798498392105103,0
127,1.5917302370071411,0
128,1.5910747051239014,0
129,1.6627392768859863,0
130,1.6816664934158325,0
131,1.7732114791870117,0
132,1.7062629461288452,0
133,2.26518177986145,0
134,1.6462769508361816,0
135,1.527644395828247,0
136,1.7244383096694946,0
137,2.003410816192627,0
138,1.9209147691726685,0
139,2.1556763648986816,0
140,2.0949175357818604,0
141,2.063326120376587,0
142,1.7010831832885742,0
143,1.4526675939559937,0
144,1.8920187950134277,0
145,1.8106207847595215,0
146,2.2912416458129883,0
147,2.1062285900115967,0
148,2.337493419647217,0
149,1.7680124044418335,0
150,1.6449222564697266,0
151,2.0809056758880615,0
152,2.1232407093048096,0
153,2.191706895828247,0
154,2.1770801544189453,0
155,2.732053756713867,0
156,2.5707240104675293,0
157,2.180858850479126,0
158,2.123288631439209,0
159,2.039247512817383,0
160,2.345529556274414,0
161,2.5244693756103516,0
162,2.093667984008789,0
163,2.359853744506836,0
164,2.155430555343628,0
165,2.2813003063201904,0
166,2.664557456970215,0
167,2.9250926971435547,0
168,2.8638412952423096,0
169,2.483623743057251,0
170,2.0026302337646484,0
171,2.4346985816955566,0
172,2.461965560913086,0
173,2.6999685764312744,0
174,2.7220098972320557,0
175,2.7311220169067383,0
176,3.3787684440612793,0
177,2.5360875129699707,0
178,2.1692686080932617,0
179,2.3402223587036133,0
180,2.6189095973968506,0
181,2.3573172092437744,0
182,2.7899134159088135,0
183,2.7896270751953125,0
184,2.712993860244751,0
185,2.6152877807617188,0
186,3.5974996089935303,0
187,3.2503280639648438,0
188,2.4940905570983887,0
189,2.513636350631714,0
190,2.6207079887390137,0
191,2.9096076488494873,0
192,2.6332271099090576,0
193,3.175063133239746,0
194,2.8463294506073,0
195,2.851517915725708,0
196,3.0358664989471436,0
197,3.3038337230682373,0
198,3.333543539047241,0
199,3.501744270324707,0
200,2.474231719970703,0
201,2.9257733821868896,0
202,3.117955207824707,0
203,3.1908910274505615,0
204,3.8089568614959717,0
205,3.1569128036499023,0
206,3.4407854080200195,0
207,3.621509313583374,0
208,3.5403616428375244,0
209,3.16428804397583,0
210,3.1664299964904785,0
211,3.166121482849121,0
212,3.093003511428833,0
213,3.102973461151123,0
214,3.224383592605591,0
215,3.0172505378723145,0
216,3.352202892303467,0
217,3.50180983543396,0
218,2.9936587810516357,0
219,4.046332359313965,0
220,3.197376012802124,0
221,3.516007661819458,0
222,3.5153656005859375,0
223,3.5830745697021484,0
224,3.636749267578125,0
225,3.946016788482666,0
226,4.266465663909912,0
227,4.150951385498047,0
228,3.9689290523529053,0
229,3.4951512813568115,0
230,3.9622514247894287,0
231,3.6524147987365723,0
232,3.5966525077819824,0
233,3.6096513271331787,0
234,3.649838924407959,0
235,3.607023239135742,0
236,3.5440285205841064,0
237,4.264047145843506,0
238,3.7694036960601807,0
239,4.0030131340026855,0
240,3.1806962490081787,0
241,3.5981650352478027,0
242,3.7793402671813965,0
243,4.713515281677246,0
244,4.079805374145508,0
245,4.170948028564453,0
246,4.563579559326172,0
247,3.7591841220855713,0
248,3.7533557415008545,0
249,4.076781749725342,0
250,3.4567747116088867,0
251,3.712783098220825,0
252,3.9001834392547607,0
253,3.7369847297668457,0
254,4.3956732749938965,0
255,3.4295918941497803,0
256,3.7512199878692627,0
257,4.394258975982666,0
258,4.076972007751465,0
259,4.011876106262207,0
260,4.7994585037231445,0
261,3.8433172702789307,0
262,3.8526418209075928,0
263,3.9929358959198,0
264,3.8839151859283447,0
265,3.873699426651001,0
266,4.951373100280762,0
267,4.856833457946777,0
268,3.9369125366210938,0
269,3.704073429107666,0
270,3.8877763748168945,0
271,3.7187838554382324,0
272,3.681736946105957,0
273,3.814220666885376,0
274,4.730453014373779,0
275,3.9304327964782715,0
276,3.758314847946167,0
277,3.9091386795043945,0
278,3.6881155967712402,0
279,3.5915751457214355,0
280,3.512986898422241,0
281,4.861445426940918,0
282,3.948573112487793,0
283,3.5243418216705322,0
284,3.4916059970855713,0
285,3.7872564792633057,0
286,3.380338191986084,0
287,3.3670966625213623,0
288,5.124413013458252,0
289,3.882080078125,0
290,4.909249305725098,0
291,3.9925801753997803,0
292,4.872567653656006,0
293,4.1503777503967285,0
294,4.195013046264648,0
295,4.937049388885498,0
296,4.073702812194824,0
297,3.9556238651275635,0
298,4.047776222229004,0
299,4.066289901733398,0
300,4.1363701820373535,0
301,3.806246280670166,0
302,3.87579345703125,0
303,3.9298336505889893,0
304,4.917886257171631,0
305,3.8625128269195557,0
306,3.916459798812866,0
307,3.8037021160125732,0
308,3.7588047981262207,0
309,3.8319952487945557,0
310,3.7316524982452393,0
311,3.7327446937561035,0
312,3.663487195968628,0
313,4.7112135887146,0
314,3.6575019359588623,0
315,3.6527597904205322,0
316,3.66853404045105,0
317,3.6525356769561768,0
318,3.605390787124634,0
319,3.6699492931365967,0
320,3.729438304901123,0
321,3.6438162326812744,0
322,3.6386687755584717,0
323,3.49886155128479,0
324,1.8934916257858276,0
325,3.025876522064209,0
326,2.0169079303741455,0
327,1.9803210496902466,0
328,2.0357069969177246,0
329,2.035797357559204,0
330,1.8626329898834229,0
331,1.9585471153259277,0
332,1.9853228330612183,0
333,1.9143002033233643,0
334,1.8656768798828125,0
335,1.9207299947738647,0
336,2.141927719116211,0
337,2.3802409172058105,0
338,1.7709850072860718,0
339,1.9462627172470093,0
340,1.86542546749115,0
341,1.9115817546844482,0
342,1.9258922338485718,0
343,1.901345133781433,0
344,1.972933292388916,0
345,2.0609278678894043,0
346,2.0193169116973877,0
347,2.7249157428741455,0
348,2.0320937633514404,0
349,3.089829444885254,0
350,1.9264276027679443,0
351,2.1381516456604004,0
352,2.028815269470215,0
353,1.9835243225097656,0
354,2.053424835205078,0
355,2.012571334838867,0
356,1.9540114402770996,0
357,1.7074735164642334,0
358,1.79412841796875,0
359,1.8051488399505615,0
360,1.7981183528900146,0
361,1.6778918504714966,0
362,1.7372245788574219,0
363,1.6681709289550781,0
364,1.7604514360427856,0
365,1.6061729192733765,0
366,1.5412245988845825,0
367,1.6500396728515625,0
368,1.79814875125885,0
369,1.676924467086792,0
370,1.999948263168335,0
371,1.9106342792510986,0
372,1.1892169713974,0
373,1.3875086307525635,0
374,1.2656605243682861,0
375,1.315809726715088,0
376,1.2755537033081055,0
377,1.8980562686920166,0
378,1.3129384517669678,0
379,1.3884333372116089,0
380,1.302509069442749,0
381,1.3577011823654175,0
382,1.1992305517196655,0
383,1.2118902206420898,0
384,1.1928696632385254,0
385,1.176124930381775,0
386,1.040664792060852,0
387,0.7386810183525085,0
388,1.1691327095031738,0
389,1.0704444646835327,0
390,1.0268604755401611,0
391,1.0483083724975586,0
392,1.0576438903808594,0
393,1.049532413482666,0
394,0.9971253275871277,0
395,1.0552587509155273,0
396,0.9971004128456116,0
397,0.850005030632019,0
398,0.8719363808631897,0
399,0.2684827446937561,0
400,0.32957133650779724,0
401,0.34525588154792786,0
402,0.5362157225608826,0
403,0.3787325918674469,0
404,0.34967002272605896,0
405,0.3523658812046051,0
406,0.4130791127681732,0
407,0.3447069525718689,0
408,0.36442381143569946,0
409,0.2883416414260864,0
410,0.4785785675048828,0
411,0.3409903049468994,0
412,0.33007434010505676,0
413,0.3368583619594574,0
414,0.34238314628601074,0
415,0.3423140347003937,0
416,0.2937338054180145,0
417,0.34466513991355896,0
418,0.2820124924182892,0
419,0.24403886497020721,0
420,0.46068140864372253,0
421,0.23949214816093445,0
422,0.30406731367111206,0
423,0.29550743103027344,0
424,0.28836789727211,0
425,0.8156450986862183,0
426,0.2812686860561371,0
427,0.26597514748573303,0
428,0.3001129627227783,0
429,0.2768816351890564,0
430,0.261277437210083,0
431,0.24023151397705078,0
432,0.27984026074409485,0
433,0.22718572616577148,0
434,0.18220636248588562,0
435,0.20322395861148834,0
436,0.19596335291862488,0
437,0.44718581438064575,0
438,0.1977560967206955,0
439,0.2910672128200531,0
440,0.2348402440547943,0
441,0.37145093083381653,0
442,0.24633578956127167,0
443,0.267290860414505,0
444,0.25497618317604065,0
445,0.25055500864982605,0
446,0.2638186812400818,0
447,0.2674312889575958,0
448,0.28857195377349854,0
449,0.3006836771965027,0
450,0.2044014036655426,0
451,0.3171321153640747,0
452,0.32192957401275635,0
453,0.350987046957016,0
454,0.2888143062591553,0
455,0.3202227056026459,0
456,0.2575198709964752,0
457,0.2666747570037842,0
458,0.23081299662590027,0
459,0.2429002970457077,0
460,0.20544737577438354,0
461,0.22323058545589447,0
462,0.19335100054740906,0
463,0.2233952432870865,0
464,0.221957728266716,0
465,0.17442534863948822,0
466,0.22337307035923004,0
467,1.3810116052627563,0
468,0.34417638182640076,0
469,0.34428220987319946,0
470,0.36625224351882935,0
471,0.3457200825214386,0
472,0.31683778762817383,0
473,0.3116764724254608,0
474,0.29344549775123596,0
475,0.3119088113307953,0
476,0.34838050603866577,0
477,0.35416024923324585,0
478,0.33847978711128235,0
479,0.3402453362941742,0
480,0.2930350601673126,0
481,0.30385342240333557,0
482,0.34218862652778625,0
483,0.31132110953330994,0
484,0.2967089116573334,0
485,0.34629306197166443,0
486,0.38372331857681274,0
487,0.3192565143108368,0
488,0.2971760034561157,0
489,0.2850865423679352,0
490,0.28351834416389465,0
491,0.34095481038093567,0
492,0.32912009954452515,0
493,0.3213989734649658,0
494,0.26727667450904846,0
495,0.2585170269012451,0
496,0.2642998993396759,0
497,0.2727400064468384,0
498,0.27705806493759155,0
499,0.2709035277366638,0
500,0.3146008253097534,0
501,0.3259654939174652,0
502,0.317812979221344,0
503,0.287214070558548,0
504,0.26649826765060425,0
505,0.2619381844997406,0
506,0.2474396675825119,0
507,0.2996823489665985,0
508,0.26435622572898865,0
509,0.3042539060115814,0
510,0.258303701877594,0
511,0.23756057024002075,0
512,0.2863005995750427,0
513,0.17937569320201874,0
514,0.22557541728019714,0
515,0.22489209473133087,0
516,0.27025046944618225,0
517,0.2719005048274994,0
518,0.216266930103302,0
519,0.21774804592132568,0
520,0.21657966077327728,0
521,0.20772096514701843,0
522,0.21500176191329956,0
523,0.21115534007549286,0
524,0.30309757590293884,0
525,0.24311141669750214,0
526,0.1815338283777237,0
527,0.20149560272693634,0
528,0.2622497081756592,0
529,0.20216511189937592,0
530,0.19467100501060486,0
531,0.20653988420963287,0
532,0.23414722084999084,0
533,0.23820483684539795,0
534,0.14759020507335663,0
535,0.12261071801185608,0
536,0.17158034443855286,0
537,0.1747959852218628,0
538,0.11047552525997162,0
539,0.242794468998909,0
540,0.25044721364974976,0
541,0.11227522790431976,0
542,0.1167302131652832,0
543,0.13066937029361725,0
544,0.1228397935628891,0
545,0.11748959124088287,0
546,0.11717202514410019,0
547,0.12378222495317459,0
548,0.12687760591506958,0
549,0.11704625934362411,0
550,0.11014170199632645,0
551,0.11365096271038055,0
552,0.10679921507835388,0
553,0.10427159816026688,0
554,0.10774847120046616,0
555,0.11072426289319992,0
556,0.09312239289283752,0
557,0.11793460696935654,0
558,0.11358579993247986,0
559,0.12639185786247253,0
560,0.13101695477962494,0
561,0.12115119397640228,0
562,0.11620473861694336,0
563,0.11809856444597244,0
564,0.11966574937105179,0
565,0.12750601768493652,0
566,0.11005610972642899,0
567,0.129501610994339,0
568,0.1310649961233139,0
569,0.1259758174419403,0
570,0.12497476488351822,0
571,0.12679548561573029,0
572,0.1298505663871765,0
573,0.14415742456912994,0
574,0.14216096699237823,0
575,0.12314572185277939,0
576,0.12355134636163712,0
577,0.12214086204767227,0
578,0.14217644929885864,0
579,0.13719365000724792,0
580,0.14490269124507904,0
581,0.13596117496490479,0
582,0.1485988348722458,0
583,0.1400451511144638,0
584,0.1406424194574356,0
585,0.1289708912372589,0
586,0.09973741322755814,0
587,0.253551185131073,0
588,0.16921086609363556,0
589,0.13917198777198792,0
590,0.13709934055805206,0
591,0.1366644650697708,0
592,0.1362360566854477,0
593,0.13667120039463043,0
594,0.12789282202720642,0
595,0.12615300714969635,0
596,0.10979551076889038,0
597,0.12608714401721954,0
598,0.1338779628276825,0
599,0.14165590703487396,0
600,0.14013801515102386,0
601,0.1460413634777069,0
602,0.13949072360992432,0
603,0.13983654975891113,0
604,0.1382979154586792,0
605,0.1353449672460556,0
606,0.12342746555805206,0
607,0.13101433217525482,0
608,0.1265609711408615,0
609,0.11988253146409988,0
610,0.11828341335058212,0
611,0.1097588762640953,0
612,0.12483576685190201,0
613,0.12196865677833557,0
614,0.1170603483915329,0
615,0.11289547383785248,0
616,0.09673549979925156,0
617,0.2655327022075653,0
618,0.10863300412893295,0
619,0.11166086047887802,0
620,0.12632988393306732,0
621,0.11850835382938385,0
622,0.1257912516593933,0
623,0.12852394580841064,0
624,0.1160656064748764,0
625,0.11704538017511368,0
626,0.10983756929636002,0
627,0.1086157038807869,0
628,0.1256294697523117,0
629,0.11629129946231842,0
630,0.1151452288031578,0
631,0.11894867569208145,0
632,0.12535475194454193,0
633,0.1333989053964615,0
634,0.12072861939668655,0
635,0.09634523093700409,0
636,0.11378194391727448,0
637,0.1188158467411995,0
638,0.12490630149841309,0
639,0.11302758753299713,0
640,0.11736315488815308,0
641,0.12242727726697922,0
642,0.11625625193119049,0
643,0.11684968322515488,0
644,0.108907550573349,0
645,0.11573476344347,0
646,0.10153549909591675,0
647,0.2354862093925476,0
648,0.13130483031272888,0
649,0.10164472460746765,0
650,0.11980408430099487,0
651,0.12000509351491928,0
652,0.11009645462036133,0
653,0.10754953324794769,0
654,0.11925200372934341,0
655,0.11311107128858566,0
656,0.09507721662521362,0
657,0.09950865060091019,0
658,0.10637560486793518,0
659,0.10753794759511948,0
660,0.11941276490688324,0
661,0.1188238337635994,0
662,0.08500087261199951,0
663,0.09150734543800354,0
664,0.08872319012880325,0
665,0.08738508075475693,0
666,0.0829843282699585,0
667,0.08122549951076508,0
668,0.07475775480270386,0
669,0.07297740876674652,0
670,0.06981504708528519,0
671,0.0684966966509819,0
672,0.07309740036725998,0
673,0.07033301144838333,0
674,0.06217743828892708,0
675,0.06079137325286865,0
676,0.07044363766908646,0
677,0.06695958226919174,0
678,0.25559428334236145,0
679,0.07554730772972107,0
680,0.09242861717939377,0
681,0.09177974611520767,0
682,0.07916237413883209,0
683,0.08334683626890182,0
684,0.0762484222650528,0
685,0.07924855500459671,0
686,0.08928781002759933,0
687,0.5160430669784546,0
688,0.13765785098075867,0
689,0.1182163655757904,0
690,0.12336122244596481,0
691,0.10814222693443298,0
692,0.09755546599626541,0
693,0.09596797823905945,0
694,0.0931265577673912,0
695,0.08713968098163605,0
696,0.08995668590068817,0
697,0.10588309913873672,0
698,0.09138736128807068,0
699,0.08886788040399551,0
700,0.08578485250473022,0
701,0.08212409168481827,0
702,0.07836150377988815,0
703,0.08402235805988312,0
704,0.09729882329702377,0
705,0.09419801086187363,0
706,0.07462393492460251,0
707,0.08095153421163559,0
708,1.4740116596221924,0
709,0.11057240515947342,0
710,0.11473872512578964,0
711,0.11078757047653198,0
712,0.12719909846782684,0
713,0.1359259933233261,0
714,0.11438988149166107,0
715,0.11409737914800644,0
716,0.09808294475078583,0
717,0.10947687178850174,0
718,0.1555413454771042,0
719,0.12287840247154236,0
720,0.13139109313488007,0
721,0.12505188584327698,0
722,0.11108028143644333,0
723,0.10495331138372421,0
724,0.09671833366155624,0
725,0.09830032289028168,0
726,0.08745385706424713,0
727,0.09747215360403061,0
728,0.09980280697345734,0
729,0.08506447821855545,0
730,0.08748611807823181,0
731,0.0830099806189537,0
732,0.10589999705553055,0
733,0.07788727432489395,0
734,0.08368391543626785,0
735,0.10007160156965256,0
736,0.07413379848003387,0
737,0.1705627143383026,0
738,0.07881642132997513,0
739,0.07367141544818878,0
740,0.07456928491592407,0
741,0.07643571496009827,0
742,0.09076208621263504,0
743,0.11440176516771317,0
744,0.11445362120866776,0
745,0.09477304667234421,0
746,0.093571737408638,0
747,0.09081180393695831,0
748,0.09550628066062927,0
749,0.09252900630235672,0
750,0.15930725634098053,0
751,0.10440865904092789,0
752,0.182437002658844,0
753,0.0925913080573082,0
754,0.17477530241012573,0
755,0.0898161381483078,0
756,0.07902973890304565,0
757,0.08551190793514252,0
758,0.10032463073730469,0
759,0.10589507967233658,0
760,0.10121636092662811,0
761,0.1338471621274948,0
762,0.08211933076381683,0
763,0.08359143137931824,0
764,0.09057866036891937,0
765,0.14091582596302032,0
766,0.09376353025436401,0
767,0.1803419589996338,0
768,0.10020574182271957,0
769,0.14566481113433838,0
770,0.08636266738176346,0
771,0.07879117876291275,0
772,0.07849656790494919,0
773,0.09073450416326523,0
774,0.0895993560552597,0
775,0.08516640216112137,0
776,0.08309303969144821,0
777,0.0826985239982605,0
778,0.07263825833797455,0
779,0.08111836761236191,0
780,0.08178307861089706,0
781,0.0702757015824318,0
782,0.15015707910060883,0
783,0.09456412494182587,0
784,0.07857414335012436,0
785,0.07543589919805527,0
786,0.11592146009206772,0
787,0.07702865451574326,0
788,0.13402268290519714,0
789,0.13127146661281586,0
790,0.13697558641433716,0
791,0.1323755532503128,0
792,0.12267123907804489,0
793,0.1151011660695076,0
794,0.12585394084453583,0
795,0.1184515729546547,0
796,0.07170843333005905,0
797,0.07171684503555298,0
798,0.13551586866378784,0
799,0.06817377358675003,0
800,0.07193733751773834,0
801,0.11936219036579132,0
802,0.11514665931463242,0
803,0.07339780032634735,0
804,0.1073126271367073,0
805,0.13270303606987,0
806,0.10462550073862076,0
807,0.12411487847566605,0
808,0.10654579102993011,0
809,0.11486377567052841,0
810,0.10607702285051346,0
811,0.11041805893182755,0
812,0.1072549819946289,0
813,0.1239582970738411,0
814,0.13476121425628662,0
815,0.10762298852205276,0
816,0.09429235011339188,0
817,0.09983952343463898,0
818,0.10449602454900742,0
819,0.07105644047260284,0
820,0.09975282847881317,0
821,0.11978208273649216,0
822,0.12065788358449936,0
823,0.10339801013469696,0
824,0.1083279550075531,0
825,0.10230390727519989,0
826,0.09202875941991806,0
827,0.1018197163939476,0
828,0.11082956939935684,0
829,0.11650637537240982,0
830,0.10254063457250595,0
831,0.10176912695169449,0
832,0.1001715213060379,0
833,0.0945037379860878,0
834,0.10546214133501053,0
835,0.10004441440105438,0
836,0.08332977443933487,0
837,0.10667179524898529,0
838,0.09702473133802414,0
839,0.10007153451442719,0
840,0.1044989675283432,0
841,0.08380237221717834,0
842,0.10324306041002274,0
843,0.10532820969820023,0
844,0.10660417377948761,0
845,0.1045311763882637,0
846,0.09229730069637299,0
847,0.0829543024301529,0
848,0.08482497930526733,0
849,0.08835485577583313,0
850,0.08655210584402084,0
851,0.09406264871358871,0
852,0.09683851152658463,0
853,0.10315021127462387,0
854,0.09988559782505035,0
855,0.09226889908313751,0
856,0.08106577396392822,0
857,0.151607483625412,0
858,0.09678374975919724,0
859,0.09238260239362717,0
860,0.099729984998703,0
861,0.11443955451250076,0
862,0.09949831664562225,0
863,0.0962381586432457,0
864,0.1103990450501442,0
865,0.10373328626155853,0
866,0.09113626927137375,0
867,0.10073785483837128,0
868,0.114837646484375,0
869,0.11977250874042511,0
870,0.11423171311616898,0
871,0.10370803624391556,0
872,0.11017581075429916,0
873,0.10363443195819855,0
874,0.11212218552827835,0
875,0.10801348090171814,0
876,0.10616286098957062,0
877,0.12212584167718887,0
878,0.11247119307518005,0
879,0.10696649551391602,0
880,0.1085234209895134,0
881,0.11485409736633301,0
882,0.11652178317308426,0
883,0.11629856377840042,0
884,0.12540194392204285,0
885,0.12609481811523438,0
886,0.10669367015361786,0
887,0.21049493551254272,0
888,0.11746454238891602,0
889,0.11574357748031616,0
890,0.11496686935424805,0
891,0.11813486367464066,0
892,0.13131456077098846,0
893,0.12564946711063385,0
894,0.1196310892701149,0
895,0.11824916303157806,0
896,0.10932940989732742,0
897,0.1158677265048027,0
898,0.12233882397413254,0
899,0.12521564960479736,0
900,0.13880424201488495,0
901,0.12137143313884735,0
902,0.12707380950450897,0
903,0.1185794547200203,0
904,0.11024680733680725,0
905,0.11857455968856812,0
906,0.11924011260271072,0
907,0.13069432973861694,0
908,0.05771752446889877,0
909,0.05508961156010628,0
910,0.04664795845746994,0
911,0.05220569297671318,0
912,0.051768429577350616,0
913,0.04908093437552452,0
914,0.05144425481557846,0
915,0.059890083968639374,0
916,0.05358850955963135,0
917,0.05270567163825035,0
918,0.05117630586028099,0
919,0.047560952603816986,0
920,0.048968829214572906,0
921,0.05312629044055939,0
922,0.047472983598709106,0
923,0.05623310059309006,0
924,0.05862985923886299,0
925,0.05625521019101143,0
926,0.05990534648299217,0
927,0.0526973120868206,0
928,0.05155163258314133,0
929,0.05744747072458267,0
930,0.0530388243496418,0
931,0.056717585772275925,0
932,0.06057997792959213,0
933,0.06138022989034653,0
934,0.06276266276836395,0
935,0.06178215891122818,0
936,0.06693797558546066,0
937,0.12568168342113495,0
938,0.05733417347073555,0
939,0.05091308429837227,0
940,0.0575912706553936,0
941,0.0512615367770195,0
942,0.06190904974937439,0
943,0.052707985043525696,0
944,0.04863734170794487,0
945,0.045707523822784424,0
946,0.05716218426823616,0
947,0.07956645637750626,0
948,0.03904655575752258,0
949,0.05528232827782631,0
950,0.04497084394097328,0
951,0.04340220242738724,0
952,0.049052488058805466,0
953,0.05277765542268753,0
954,0.04027361795306206,0
955,0.039071086794137955,0
956,0.04329855367541313,0
957,0.040436938405036926,0
958,0.04112328216433525,0
959,0.04471658170223236,0
960,0.037496041506528854,0
961,0.07927079498767853,0
962,0.03877988085150719,0
963,0.04109681397676468,0
964,0.034676581621170044,0
965,0.0416974201798439,0
966,0.04054106026887894,0
967,0.037446197122335434,0
968,0.03931288793683052,0
969,0.04241906851530075,0
970,0.04052606225013733,0
971,0.03271946310997009,0
972,0.039578333497047424,0
973,0.03374611586332321,0
974,0.035662952810525894,0
975,0.03796455264091492,0
976,0.04131580889225006,0
977,0.04372924193739891,0
978,0.03731191158294678,0
979,0.03923347219824791,0
980,0.03778492286801338,0
981,0.07637699693441391,0
982,0.03877720236778259,0
983,0.045391567051410675,0
984,0.043700914829969406,0
985,0.044090013951063156,0
986,0.046492546796798706,0
987,0.08614103496074677,0
988,0.050604164600372314,0
989,0.04640232399106026,0
990,0.04811412841081619,0
991,0.048208437860012054,0
992,0.04944456368684769,0
993,0.05531981214880943,0
994,0.044799841940402985,0
995,0.047330912202596664,0
996,0.05520428344607353,0
997,0.08960568159818649,0
998,0.115961953997612,0
999,0.0844171941280365,0
1000,0.09124214202165604,0
1001,0.09096812456846237,0
1002,0.10093097388744354,0
1003,0.08896373957395554,0
1004,0.14502450823783875,0
1005,0.10780114680528641,0
1006,0.09714564681053162,0
1007,0.09989050030708313,0
1008,0.10090179741382599,0
1009,0.16113188862800598,0
1010,0.2002737671136856,0
1011,0.10276665538549423,0
1012,0.11594881862401962,0
1013,0.11213234812021255,0
1014,0.11460181325674057,0
1015,0.11908688396215439,0
1016,0.13219331204891205,0
1017,0.11696110665798187,0
1018,0.1053713783621788,0
1019,0.15480972826480865,0
1020,0.1699177324771881,0
1021,0.17983976006507874,0
1022,0.20800688862800598,0
1023,0.17443297803401947,0
1024,0.16775958240032196,0
1025,0.17245694994926453,0
1026,0.16745832562446594,0
1027,0.16767652332782745,0
1028,0.18720920383930206,0
1029,0.17658933997154236,0
1030,0.16842174530029297,0
1031,0.18185964226722717,0
1032,0.18345940113067627,0
1033,0.15656960010528564,0
1034,0.1832481473684311,0
1035,0.20068182051181793,0
1036,0.19694100320339203,0
1037,0.18487364053726196,0
1038,0.20101909339427948,0
1039,0.18231675028800964,0
1040,0.17257679998874664,0
1041,0.17933769524097443,0
1042,0.18953125178813934,0
1043,0.16694490611553192,0
1044,0.15732182562351227,0
1045,0.19368977844715118,0
1046,0.1734410971403122,0
1047,0.19526620209217072,0
1048,0.21726073324680328,0
1049,0.22017808258533478,0
1050,0.16782650351524353,0
1051,0.1880592703819275,0
1052,0.20941206812858582,0
1053,0.19917327165603638,0
1054,0.1994829624891281,0
1055,0.21651124954223633,0
1056,0.21882735192775726,0
1057,0.23032702505588531,0
1058,0.23338185250759125,0
1059,0.23465409874916077,0
1060,0.20187978446483612,0
1061,0.1900225132703781,0
1062,0.18472644686698914,0
1063,0.20448550581932068,0
1064,0.21134883165359497,0
1065,0.20217396318912506,0
1066,0.20974962413311005,0
1067,0.31206345558166504,0
1068,0.23684442043304443,0
1069,0.2626122534275055,0
1070,0.24239562451839447,0
1071,0.23643983900547028,0
1072,0.2560192346572876,0
1073,0.23647670447826385,0
1074,0.21584169566631317,0
1075,0.23273123800754547,0
1076,0.23574231564998627,0
1077,0.24641455709934235,0
1078,0.28664249181747437,0
1079,0.24250361323356628,0
